timestamp,plant,production_line,machine_id,machine_type,status,uptime_seconds,total_runtime_hours,notes
2025-09-30 11:42:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4259.62,
2025-09-30 11:42:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.23,
2025-09-30 11:42:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3259.46,
2025-09-30 11:42:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2286.68,
2025-09-30 11:42:32,Plant B,Line 2,M12,Drill Press,Running,300,3229.37,
2025-09-30 11:42:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.19,
2025-09-30 11:42:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.03,
2025-09-30 11:42:32,Plant B,Line 1,M15,CNC Mill,Running,300,1790.86,
2025-09-30 11:42:32,Plant B,Line 2,M16,CNC Mill,Running,300,4676.97,
2025-09-30 11:42:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.1,
2025-09-30 11:42:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.09,
2025-09-30 11:42:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2772.44,
2025-09-30 11:42:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3699.86,
2025-09-30 11:47:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1478.99,
2025-09-30 11:47:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.01,
2025-09-30 11:47:32,Plant A,Line 1,M03,Drill Press,Running,300,3674.92,
2025-09-30 11:47:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2206.57,Idle
2025-09-30 11:47:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2873.81,
2025-09-30 11:47:32,Plant A,Line 2,M06,Drill Press,Running,300,4437.94,
2025-09-30 11:47:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3193.95,
2025-09-30 11:47:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4259.7,
2025-09-30 11:47:32,Plant A,Line 1,M09,Laser Cutter,Idle,0,1274.23,Idle
2025-09-30 11:47:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3259.54,
2025-09-30 11:47:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2286.77,
2025-09-30 11:47:32,Plant B,Line 2,M12,Drill Press,Running,300,3229.46,
2025-09-30 11:47:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.28,
2025-09-30 11:47:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.12,
2025-09-30 11:47:32,Plant B,Line 1,M15,CNC Mill,Running,300,1790.94,
2025-09-30 11:47:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.06,
2025-09-30 11:47:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.18,
2025-09-30 11:47:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.17,
2025-09-30 11:47:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2772.52,
2025-09-30 11:47:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3699.94,
2025-09-30 11:52:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.07,
2025-09-30 11:52:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.09,
2025-09-30 11:52:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.0,
2025-09-30 11:52:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2206.57,Idle
2025-09-30 11:52:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2873.9,
2025-09-30 11:52:32,Plant A,Line 2,M06,Drill Press,Down,0,4437.94,Unexpected stop
2025-09-30 11:52:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.03,
2025-09-30 11:52:32,Plant A,Line 2,M08,Robotic Arm,Down,0,4259.7,Unexpected stop
2025-09-30 11:52:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.31,
2025-09-30 11:52:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3259.63,
2025-09-30 11:52:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2286.85,
2025-09-30 11:52:32,Plant B,Line 2,M12,Drill Press,Running,300,3229.54,
2025-09-30 11:52:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.36,
2025-09-30 11:52:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.2,
2025-09-30 11:52:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.02,
2025-09-30 11:52:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.14,
2025-09-30 11:52:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.26,
2025-09-30 11:52:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.25,
2025-09-30 11:52:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2772.6,
2025-09-30 11:52:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.03,
2025-09-30 11:57:32,Plant A,Line 1,M01,Laser Cutter,Down,0,1479.07,Unexpected stop
2025-09-30 11:57:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.18,
2025-09-30 11:57:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.08,
2025-09-30 11:57:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2206.65,
2025-09-30 11:57:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2873.98,
2025-09-30 11:57:32,Plant A,Line 2,M06,Drill Press,Idle,0,4437.94,Idle
2025-09-30 11:57:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.11,
2025-09-30 11:57:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4259.79,
2025-09-30 11:57:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.39,
2025-09-30 11:57:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3259.71,
2025-09-30 11:57:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2286.93,
2025-09-30 11:57:32,Plant B,Line 2,M12,Drill Press,Running,300,3229.62,
2025-09-30 11:57:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.44,
2025-09-30 11:57:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.28,
2025-09-30 11:57:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.11,
2025-09-30 11:57:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.22,
2025-09-30 11:57:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.35,
2025-09-30 11:57:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.34,
2025-09-30 11:57:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2772.69,
2025-09-30 11:57:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.11,
2025-09-30 12:02:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.15,
2025-09-30 12:02:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.26,
2025-09-30 12:02:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.17,
2025-09-30 12:02:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2206.65,Idle
2025-09-30 12:02:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.06,
2025-09-30 12:02:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.02,
2025-09-30 12:02:32,Plant A,Line 1,M07,Laser Cutter,Idle,0,3194.11,Idle
2025-09-30 12:02:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4259.87,
2025-09-30 12:02:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.48,
2025-09-30 12:02:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3259.79,
2025-09-30 12:02:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.02,
2025-09-30 12:02:32,Plant B,Line 2,M12,Drill Press,Running,300,3229.71,
2025-09-30 12:02:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.53,
2025-09-30 12:02:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.37,
2025-09-30 12:02:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.19,
2025-09-30 12:02:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.31,
2025-09-30 12:02:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.43,
2025-09-30 12:02:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.42,
2025-09-30 12:02:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2772.77,
2025-09-30 12:02:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.19,
2025-09-30 12:07:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.24,
2025-09-30 12:07:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.34,
2025-09-30 12:07:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.25,
2025-09-30 12:07:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2206.74,
2025-09-30 12:07:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.15,
2025-09-30 12:07:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.1,
2025-09-30 12:07:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.2,
2025-09-30 12:07:32,Plant A,Line 2,M08,Robotic Arm,Idle,0,4259.87,Idle
2025-09-30 12:07:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.56,
2025-09-30 12:07:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3259.88,
2025-09-30 12:07:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.1,
2025-09-30 12:07:32,Plant B,Line 2,M12,Drill Press,Running,300,3229.79,
2025-09-30 12:07:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.61,
2025-09-30 12:07:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.45,
2025-09-30 12:07:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.27,
2025-09-30 12:07:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.39,
2025-09-30 12:07:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.51,
2025-09-30 12:07:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.5,
2025-09-30 12:07:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2772.85,
2025-09-30 12:07:32,Plant B,Line 2,M20,Laser Cutter,Idle,0,3700.19,Idle
2025-09-30 12:12:32,Plant A,Line 1,M01,Laser Cutter,Idle,0,1479.24,Idle
2025-09-30 12:12:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.43,
2025-09-30 12:12:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.33,
2025-09-30 12:12:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2206.82,
2025-09-30 12:12:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.23,
2025-09-30 12:12:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.19,
2025-09-30 12:12:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.28,
2025-09-30 12:12:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4259.95,
2025-09-30 12:12:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.64,
2025-09-30 12:12:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3259.96,
2025-09-30 12:12:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.18,
2025-09-30 12:12:32,Plant B,Line 2,M12,Drill Press,Running,300,3229.87,
2025-09-30 12:12:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.69,
2025-09-30 12:12:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.53,
2025-09-30 12:12:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.36,
2025-09-30 12:12:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.47,
2025-09-30 12:12:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.6,
2025-09-30 12:12:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.59,
2025-09-30 12:12:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2772.94,
2025-09-30 12:12:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.28,
2025-09-30 12:17:32,Plant A,Line 1,M01,Laser Cutter,Idle,0,1479.24,Idle
2025-09-30 12:17:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.51,
2025-09-30 12:17:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.42,
2025-09-30 12:17:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2206.9,
2025-09-30 12:17:32,Plant A,Line 1,M05,Robotic Arm,Down,0,2874.23,Unexpected stop
2025-09-30 12:17:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.27,
2025-09-30 12:17:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.36,
2025-09-30 12:17:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.04,
2025-09-30 12:17:32,Plant A,Line 1,M09,Laser Cutter,Idle,0,1274.64,Idle
2025-09-30 12:17:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.04,
2025-09-30 12:17:32,Plant B,Line 1,M11,Robotic Arm,Down,0,2287.18,Unexpected stop
2025-09-30 12:17:32,Plant B,Line 2,M12,Drill Press,Running,300,3229.96,
2025-09-30 12:17:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.78,
2025-09-30 12:17:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.62,
2025-09-30 12:17:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.44,
2025-09-30 12:17:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.56,
2025-09-30 12:17:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.68,
2025-09-30 12:17:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.67,
2025-09-30 12:17:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2773.02,
2025-09-30 12:17:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.36,
2025-09-30 12:22:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.32,
2025-09-30 12:22:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.59,
2025-09-30 12:22:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.5,
2025-09-30 12:22:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2206.99,
2025-09-30 12:22:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.31,
2025-09-30 12:22:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.35,
2025-09-30 12:22:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.45,
2025-09-30 12:22:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.12,
2025-09-30 12:22:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.73,
2025-09-30 12:22:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.13,
2025-09-30 12:22:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.27,
2025-09-30 12:22:32,Plant B,Line 2,M12,Drill Press,Running,300,3230.04,
2025-09-30 12:22:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.86,
2025-09-30 12:22:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.7,
2025-09-30 12:22:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.52,
2025-09-30 12:22:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.64,
2025-09-30 12:22:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.76,
2025-09-30 12:22:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.75,
2025-09-30 12:22:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2773.1,
2025-09-30 12:22:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.44,
2025-09-30 12:27:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.4,
2025-09-30 12:27:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.68,
2025-09-30 12:27:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.58,
2025-09-30 12:27:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2207.07,
2025-09-30 12:27:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.4,
2025-09-30 12:27:32,Plant A,Line 2,M06,Drill Press,Down,0,4438.35,Unexpected stop
2025-09-30 12:27:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.53,
2025-09-30 12:27:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.2,
2025-09-30 12:27:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.81,
2025-09-30 12:27:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.21,
2025-09-30 12:27:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.35,
2025-09-30 12:27:32,Plant B,Line 2,M12,Drill Press,Running,300,3230.12,
2025-09-30 12:27:32,Plant B,Line 1,M13,Drill Press,Running,300,2995.94,
2025-09-30 12:27:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.78,
2025-09-30 12:27:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.61,
2025-09-30 12:27:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.72,
2025-09-30 12:27:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.85,
2025-09-30 12:27:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.84,
2025-09-30 12:27:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2773.19,
2025-09-30 12:27:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.53,
2025-09-30 12:32:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.49,
2025-09-30 12:32:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.76,
2025-09-30 12:32:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.67,
2025-09-30 12:32:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2207.15,
2025-09-30 12:32:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.48,
2025-09-30 12:32:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.44,
2025-09-30 12:32:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.61,
2025-09-30 12:32:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.29,
2025-09-30 12:32:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.89,
2025-09-30 12:32:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.29,
2025-09-30 12:32:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.43,
2025-09-30 12:32:32,Plant B,Line 2,M12,Drill Press,Running,300,3230.21,
2025-09-30 12:32:32,Plant B,Line 1,M13,Drill Press,Running,300,2996.03,
2025-09-30 12:32:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.87,
2025-09-30 12:32:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.69,
2025-09-30 12:32:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.81,
2025-09-30 12:32:32,Plant B,Line 1,M17,Drill Press,Running,300,4652.93,
2025-09-30 12:32:32,Plant B,Line 2,M18,CNC Mill,Idle,0,3252.84,Idle
2025-09-30 12:32:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2773.19,Idle
2025-09-30 12:32:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.61,
2025-09-30 12:37:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.57,
2025-09-30 12:37:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.84,
2025-09-30 12:37:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.75,
2025-09-30 12:37:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2207.24,
2025-09-30 12:37:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.56,
2025-09-30 12:37:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.52,
2025-09-30 12:37:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.7,
2025-09-30 12:37:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.37,
2025-09-30 12:37:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1274.98,
2025-09-30 12:37:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.38,
2025-09-30 12:37:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.52,
2025-09-30 12:37:32,Plant B,Line 2,M12,Drill Press,Running,300,3230.29,
2025-09-30 12:37:32,Plant B,Line 1,M13,Drill Press,Running,300,2996.11,
2025-09-30 12:37:32,Plant B,Line 2,M14,CNC Mill,Running,300,3500.95,
2025-09-30 12:37:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.77,
2025-09-30 12:37:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.89,
2025-09-30 12:37:32,Plant B,Line 1,M17,Drill Press,Running,300,4653.01,
2025-09-30 12:37:32,Plant B,Line 2,M18,CNC Mill,Running,300,3252.92,
2025-09-30 12:37:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2773.19,Idle
2025-09-30 12:37:32,Plant B,Line 2,M20,Laser Cutter,Idle,0,3700.61,Idle
2025-09-30 12:42:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.65,
2025-09-30 12:42:32,Plant A,Line 2,M02,Drill Press,Running,300,2560.93,
2025-09-30 12:42:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.83,
2025-09-30 12:42:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2207.32,
2025-09-30 12:42:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.65,
2025-09-30 12:42:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.6,
2025-09-30 12:42:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.78,
2025-09-30 12:42:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.45,
2025-09-30 12:42:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1275.06,
2025-09-30 12:42:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.46,
2025-09-30 12:42:32,Plant B,Line 1,M11,Robotic Arm,Idle,0,2287.52,Idle
2025-09-30 12:42:32,Plant B,Line 2,M12,Drill Press,Running,300,3230.37,
2025-09-30 12:42:32,Plant B,Line 1,M13,Drill Press,Running,300,2996.19,
2025-09-30 12:42:32,Plant B,Line 2,M14,CNC Mill,Running,300,3501.03,
2025-09-30 12:42:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.86,
2025-09-30 12:42:32,Plant B,Line 2,M16,CNC Mill,Running,300,4677.97,
2025-09-30 12:42:32,Plant B,Line 1,M17,Drill Press,Running,300,4653.1,
2025-09-30 12:42:32,Plant B,Line 2,M18,CNC Mill,Running,300,3253.0,
2025-09-30 12:42:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2773.27,
2025-09-30 12:42:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.69,
2025-09-30 12:47:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.74,
2025-09-30 12:47:32,Plant A,Line 2,M02,Drill Press,Running,300,2561.01,
2025-09-30 12:47:32,Plant A,Line 1,M03,Drill Press,Idle,0,3675.83,Idle
2025-09-30 12:47:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2207.4,
2025-09-30 12:47:32,Plant A,Line 1,M05,Robotic Arm,Idle,0,2874.65,Idle
2025-09-30 12:47:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.69,
2025-09-30 12:47:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.86,
2025-09-30 12:47:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.54,
2025-09-30 12:47:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1275.14,
2025-09-30 12:47:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.54,
2025-09-30 12:47:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.6,
2025-09-30 12:47:32,Plant B,Line 2,M12,Drill Press,Running,300,3230.46,
2025-09-30 12:47:32,Plant B,Line 1,M13,Drill Press,Running,300,2996.28,
2025-09-30 12:47:32,Plant B,Line 2,M14,CNC Mill,Running,300,3501.12,
2025-09-30 12:47:32,Plant B,Line 1,M15,CNC Mill,Running,300,1791.94,
2025-09-30 12:47:32,Plant B,Line 2,M16,CNC Mill,Running,300,4678.06,
2025-09-30 12:47:32,Plant B,Line 1,M17,Drill Press,Running,300,4653.18,
2025-09-30 12:47:32,Plant B,Line 2,M18,CNC Mill,Running,300,3253.09,
2025-09-30 12:47:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2773.27,Idle
2025-09-30 12:47:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.78,
2025-09-30 12:52:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.82,
2025-09-30 12:52:32,Plant A,Line 2,M02,Drill Press,Running,300,2561.09,
2025-09-30 12:52:32,Plant A,Line 1,M03,Drill Press,Running,300,3675.92,
2025-09-30 12:52:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2207.49,
2025-09-30 12:52:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2874.73,
2025-09-30 12:52:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.77,
2025-09-30 12:52:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3194.95,
2025-09-30 12:52:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.62,
2025-09-30 12:52:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1275.23,
2025-09-30 12:52:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.63,
2025-09-30 12:52:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.68,
2025-09-30 12:52:32,Plant B,Line 2,M12,Drill Press,Running,300,3230.54,
2025-09-30 12:52:32,Plant B,Line 1,M13,Drill Press,Running,300,2996.36,
2025-09-30 12:52:32,Plant B,Line 2,M14,CNC Mill,Running,300,3501.2,
2025-09-30 12:52:32,Plant B,Line 1,M15,CNC Mill,Running,300,1792.02,
2025-09-30 12:52:32,Plant B,Line 2,M16,CNC Mill,Running,300,4678.14,
2025-09-30 12:52:32,Plant B,Line 1,M17,Drill Press,Running,300,4653.26,
2025-09-30 12:52:32,Plant B,Line 2,M18,CNC Mill,Running,300,3253.17,
2025-09-30 12:52:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2773.27,Idle
2025-09-30 12:52:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3700.86,
2025-09-30 12:57:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1479.9,
2025-09-30 12:57:32,Plant A,Line 2,M02,Drill Press,Running,300,2561.18,
2025-09-30 12:57:32,Plant A,Line 1,M03,Drill Press,Idle,0,3675.92,Idle
2025-09-30 12:57:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2207.49,Idle
2025-09-30 12:57:32,Plant A,Line 1,M05,Robotic Arm,Idle,0,2874.73,Idle
2025-09-30 12:57:32,Plant A,Line 2,M06,Drill Press,Running,300,4438.85,
2025-09-30 12:57:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3195.03,
2025-09-30 12:57:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4260.7,
2025-09-30 12:57:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1275.31,
2025-09-30 12:57:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3260.71,
2025-09-30 12:57:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2287.77,
2025-09-30 12:57:32,Plant B,Line 2,M12,Drill Press,Running,300,3230.62,
2025-09-30 12:57:32,Plant B,Line 1,M13,Drill Press,Running,300,2996.44,
2025-09-30 12:57:32,Plant B,Line 2,M14,CNC Mill,Running,300,3501.28,
2025-09-30 12:57:32,Plant B,Line 1,M15,CNC Mill,Running,300,1792.11,
2025-09-30 12:57:32,Plant B,Line 2,M16,CNC Mill,Idle,0,4678.14,Idle
2025-09-30 12:57:32,Plant B,Line 1,M17,Drill Press,Running,300,4653.35,
2025-09-30 12:57:32,Plant B,Line 2,M18,CNC Mill,Running,300,3253.25,
2025-09-30 12:57:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2773.35,
